id,age,fare,parents_and_children,p_class,siblings_and_spouses,survived,fam_size,fam_mul_size,fare_mul_pclass,fare_mul_age,fare_div_age,pclass_mul_age,pclass_div_age,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_U,sex_female,sex_male,social_status_high,social_status_normal
273,41.0,19.5,1,2,0,1.0,1,0,9.75,799.5,0.475609756098,82.0,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
274,37.0,29.7,1,1,0,0.0,1,0,29.7,1098.9,0.802702702703,37.0,0.027027027027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
275,22.0,7.75,0,3,0,1.0,0,0,2.58333333333,170.5,0.352272727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
276,63.0,77.9583,0,1,1,1.0,1,0,77.9583,4911.3729,1.23743333333,63.0,0.015873015873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
277,45.0,7.75,0,3,0,0.0,0,0,2.58333333333,348.75,0.172222222222,135.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
278,29.5,0.0,0,2,0,0.0,0,0,0.0,0.0,0.0,59.0,0.0677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
279,7.0,29.125,1,3,4,0.0,5,4,9.70833333333,203.875,4.16071428571,21.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
280,35.0,20.25,1,3,1,1.0,2,1,6.75,708.75,0.578571428571,105.0,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
281,65.0,7.75,0,3,0,0.0,0,0,2.58333333333,503.75,0.119230769231,195.0,0.0461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
282,28.0,7.8542,0,3,0,0.0,0,0,2.61806666667,219.9176,0.280507142857,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
283,16.0,9.5,0,3,0,0.0,0,0,3.16666666667,152.0,0.59375,48.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
284,19.0,8.05,0,3,0,1.0,0,0,2.68333333333,152.95,0.423684210526,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
285,42.0,26.0,0,1,0,0.0,0,0,26.0,1092.0,0.619047619048,42.0,0.0238095238095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
286,33.0,8.6625,0,3,0,0.0,0,0,2.8875,285.8625,0.2625,99.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
287,30.0,9.5,0,3,0,1.0,0,0,3.16666666667,285.0,0.316666666667,90.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
288,22.0,7.8958,0,3,0,0.0,0,0,2.63193333333,173.7076,0.3589,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
289,42.0,13.0,0,2,0,1.0,0,0,6.5,546.0,0.309523809524,84.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
290,22.0,7.75,0,3,0,1.0,0,0,2.58333333333,170.5,0.352272727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
291,26.0,78.85,0,1,0,1.0,0,0,78.85,2050.1,3.03269230769,26.0,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
292,19.0,91.0792,0,1,1,1.0,1,0,91.0792,1730.5048,4.79364210526,19.0,0.0526315789474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
293,36.0,12.875,0,2,0,0.0,0,0,6.4375,463.5,0.357638888889,72.0,0.0555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
294,24.0,8.85,0,3,0,0.0,0,0,2.95,212.4,0.36875,72.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
295,24.0,7.8958,0,3,0,0.0,0,0,2.63193333333,189.4992,0.328991666667,72.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
296,42.0,27.7208,0,1,0,0.0,0,0,27.7208,1164.2736,0.660019047619,42.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
297,23.5,7.2292,0,3,0,0.0,0,0,2.40973333333,169.8862,0.307625531915,70.5,0.127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
298,2.0,151.55,2,1,1,0.0,3,2,151.55,303.1,75.775,2.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
299,42.0,30.5,0,1,0,1.0,0,0,30.5,1281.0,0.72619047619,42.0,0.0238095238095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300,50.0,247.5208,1,1,0,1.0,1,0,247.5208,12376.04,4.950416,50.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
301,22.0,7.75,0,3,0,1.0,0,0,2.58333333333,170.5,0.352272727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
302,25.0,23.25,0,3,2,1.0,2,0,7.75,581.25,0.93,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
303,19.0,0.0,0,3,0,0.0,0,0,0.0,0.0,0.0,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
304,28.0,12.35,0,2,0,1.0,0,0,6.175,345.8,0.441071428571,56.0,0.0714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
305,25.0,8.05,0,3,0,0.0,0,0,2.68333333333,201.25,0.322,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
306,0.92,151.55,2,1,1,1.0,3,2,151.55,139.426,164.72826087,0.92,1.08695652174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
307,36.0,110.8833,0,1,0,1.0,0,0,110.8833,3991.7988,3.08009166667,36.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
308,17.0,108.9,0,1,1,1.0,1,0,108.9,1851.3,6.40588235294,17.0,0.0588235294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
309,30.0,24.0,0,2,1,0.0,1,0,12.0,720.0,0.8,60.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
310,30.0,56.9292,0,1,0,1.0,0,0,56.9292,1707.876,1.89764,30.0,0.0333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
311,24.0,83.1583,0,1,0,1.0,0,0,83.1583,1995.7992,3.46492916667,24.0,0.0416666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
312,18.0,262.375,2,1,2,1.0,4,4,262.375,4722.75,14.5763888889,18.0,0.0555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
313,26.0,26.0,1,2,1,0.0,2,1,13.0,676.0,1.0,52.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
314,28.0,7.8958,0,3,0,0.0,0,0,2.63193333333,221.0824,0.281992857143,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
315,43.0,26.25,1,2,1,0.0,2,1,13.125,1128.75,0.610465116279,86.0,0.046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
316,26.0,7.8542,0,3,0,1.0,0,0,2.61806666667,204.2092,0.302084615385,78.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
317,24.0,26.0,0,2,1,1.0,1,0,13.0,624.0,1.08333333333,48.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
318,54.0,14.0,0,2,0,0.0,0,0,7.0,756.0,0.259259259259,108.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
319,31.0,164.8667,2,1,0,1.0,2,0,164.8667,5110.8677,5.31828064516,31.0,0.0322580645161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
320,40.0,134.5,1,1,1,1.0,2,1,134.5,5380.0,3.3625,40.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
321,22.0,7.25,0,3,0,0.0,0,0,2.41666666667,159.5,0.329545454545,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
322,27.0,7.8958,0,3,0,0.0,0,0,2.63193333333,213.1866,0.292437037037,81.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
323,30.0,12.35,0,2,0,1.0,0,0,6.175,370.5,0.411666666667,60.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
324,22.0,29.0,1,2,1,1.0,2,1,14.5,638.0,1.31818181818,44.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
325,25.0,69.55,2,3,8,0.0,10,16,23.1833333333,1738.75,2.782,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
326,36.0,135.6333,0,1,0,1.0,0,0,135.6333,4882.7988,3.76759166667,36.0,0.0277777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
327,61.0,6.2375,0,3,0,0.0,0,0,2.07916666667,380.4875,0.102254098361,183.0,0.0491803278689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
328,36.0,13.0,0,2,0,1.0,0,0,6.5,468.0,0.361111111111,72.0,0.0555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
329,31.0,20.525,1,3,1,1.0,2,1,6.84166666667,636.275,0.662096774194,93.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
330,16.0,57.9792,1,1,0,1.0,1,0,57.9792,927.6672,3.6237,16.0,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
331,22.0,23.25,0,3,2,1.0,2,0,7.75,511.5,1.05681818182,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
332,45.5,28.5,0,1,0,0.0,0,0,28.5,1296.75,0.626373626374,45.5,0.021978021978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
333,38.0,153.4625,1,1,0,0.0,1,0,153.4625,5831.575,4.03848684211,38.0,0.0263157894737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
334,16.0,18.0,0,3,2,0.0,2,0,6.0,288.0,1.125,48.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
335,36.0,133.65,0,1,1,1.0,1,0,133.65,4811.4,3.7125,36.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
336,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
337,29.0,66.6,0,1,1,0.0,1,0,66.6,1931.4,2.29655172414,29.0,0.0344827586207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
338,41.0,134.5,0,1,0,1.0,0,0,134.5,5514.5,3.28048780488,41.0,0.0243902439024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
339,45.0,8.05,0,3,0,1.0,0,0,2.68333333333,362.25,0.178888888889,135.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
340,45.0,35.5,0,1,0,0.0,0,0,35.5,1597.5,0.788888888889,45.0,0.0222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
341,2.0,26.0,1,2,1,1.0,2,1,13.0,52.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
342,24.0,263.0,2,1,3,1.0,5,6,263.0,6312.0,10.9583333333,24.0,0.0416666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
343,28.0,13.0,0,2,0,0.0,0,0,6.5,364.0,0.464285714286,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
344,25.0,13.0,0,2,0,0.0,0,0,6.5,325.0,0.52,50.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
345,36.0,13.0,0,2,0,0.0,0,0,6.5,468.0,0.361111111111,72.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
346,24.0,13.0,0,2,0,1.0,0,0,6.5,312.0,0.541666666667,48.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
347,40.0,13.0,0,2,0,1.0,0,0,6.5,520.0,0.325,80.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
348,22.0,16.1,0,3,1,1.0,1,0,5.36666666667,354.2,0.731818181818,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
349,3.0,15.9,1,3,1,1.0,2,1,5.3,47.7,5.3,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
350,42.0,8.6625,0,3,0,0.0,0,0,2.8875,363.825,0.20625,126.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
351,23.0,9.225,0,3,0,0.0,0,0,3.075,212.175,0.401086956522,69.0,0.130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
352,42.0,35.0,0,1,0,0.0,0,0,35.0,1470.0,0.833333333333,42.0,0.0238095238095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
353,15.0,7.2292,1,3,1,0.0,2,1,2.40973333333,108.438,0.481946666667,45.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
354,25.0,17.8,0,3,1,0.0,1,0,5.93333333333,445.0,0.712,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
355,25.0,7.225,0,3,0,0.0,0,0,2.40833333333,180.625,0.289,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
356,28.0,9.5,0,3,0,0.0,0,0,3.16666666667,266.0,0.339285714286,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
357,22.0,55.0,1,1,0,1.0,1,0,55.0,1210.0,2.5,22.0,0.0454545454545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
358,38.0,13.0,0,2,0,0.0,0,0,6.5,494.0,0.342105263158,76.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
359,22.0,7.8792,0,3,0,1.0,0,0,2.6264,173.3424,0.358145454545,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
360,22.0,7.8792,0,3,0,1.0,0,0,2.6264,173.3424,0.358145454545,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
361,40.0,27.9,4,3,1,0.0,5,4,9.3,1116.0,0.6975,120.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
362,29.0,27.7208,0,2,1,0.0,1,0,13.8604,803.9032,0.955889655172,58.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
363,45.0,14.4542,1,3,0,0.0,1,0,4.81806666667,650.439,0.321204444444,135.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
364,35.0,7.05,0,3,0,0.0,0,0,2.35,246.75,0.201428571429,105.0,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
365,25.0,15.5,0,3,1,0.0,1,0,5.16666666667,387.5,0.62,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
366,30.0,7.25,0,3,0,0.0,0,0,2.41666666667,217.5,0.241666666667,90.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
367,60.0,75.25,0,1,1,1.0,1,0,75.25,4515.0,1.25416666667,60.0,0.0166666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
368,22.0,7.2292,0,3,0,1.0,0,0,2.40973333333,159.0424,0.3286,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
369,22.0,7.75,0,3,0,1.0,0,0,2.58333333333,170.5,0.352272727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
370,24.0,69.3,0,1,0,1.0,0,0,69.3,1663.2,2.8875,24.0,0.0416666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
371,25.0,55.4417,0,1,1,1.0,1,0,55.4417,1386.0425,2.217668,25.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
372,18.0,6.4958,0,3,1,0.0,1,0,2.16526666667,116.9244,0.360877777778,54.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
373,19.0,8.05,0,3,0,0.0,0,0,2.68333333333,152.95,0.423684210526,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
374,22.0,135.6333,0,1,0,0.0,0,0,135.6333,2983.9326,6.16515,22.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
375,3.0,21.075,1,3,3,0.0,4,3,7.025,63.225,7.025,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
376,36.0,82.1708,0,1,1,1.0,1,0,82.1708,2958.1488,2.28252222222,36.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
377,22.0,7.25,0,3,0,1.0,0,0,2.41666666667,159.5,0.329545454545,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
378,27.0,211.5,2,1,0,0.0,2,0,211.5,5710.5,7.83333333333,27.0,0.037037037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
379,20.0,4.0125,0,3,0,0.0,0,0,1.3375,80.25,0.200625,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
380,19.0,7.775,0,3,0,0.0,0,0,2.59166666667,147.725,0.409210526316,57.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
381,42.0,227.525,0,1,0,1.0,0,0,227.525,9556.05,5.41726190476,42.0,0.0238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
382,1.0,15.7417,2,3,0,1.0,2,0,5.24723333333,15.7417,15.7417,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
383,32.0,7.925,0,3,0,0.0,0,0,2.64166666667,253.6,0.24765625,96.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
384,35.0,52.0,0,1,1,1.0,1,0,52.0,1820.0,1.48571428571,35.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
385,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
386,18.0,73.5,0,2,0,0.0,0,0,36.75,1323.0,4.08333333333,36.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
387,1.0,46.9,2,3,5,0.0,7,10,15.6333333333,46.9,46.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
388,36.0,13.0,0,2,0,1.0,0,0,6.5,468.0,0.361111111111,72.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
389,25.0,7.7292,0,3,0,0.0,0,0,2.5764,193.23,0.309168,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
390,17.0,12.0,0,2,0,1.0,0,0,6.0,204.0,0.705882352941,34.0,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
391,36.0,120.0,2,1,1,1.0,3,2,120.0,4320.0,3.33333333333,36.0,0.0277777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
392,21.0,7.7958,0,3,0,1.0,0,0,2.5986,163.7118,0.371228571429,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
393,28.0,7.925,0,3,2,0.0,2,0,2.64166666667,221.9,0.283035714286,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
394,23.0,113.275,0,1,1,1.0,1,0,113.275,2605.325,4.925,23.0,0.0434782608696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
395,24.0,16.7,2,3,0,1.0,2,0,5.56666666667,400.8,0.695833333333,72.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
396,22.0,7.7958,0,3,0,0.0,0,0,2.5986,171.5076,0.354354545455,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
397,31.0,7.8542,0,3,0,0.0,0,0,2.61806666667,243.4802,0.253361290323,93.0,0.0967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
398,46.0,26.0,0,2,0,0.0,0,0,13.0,1196.0,0.565217391304,92.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
399,23.0,10.5,0,2,0,0.0,0,0,5.25,241.5,0.45652173913,46.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
400,28.0,12.65,0,2,0,1.0,0,0,6.325,354.2,0.451785714286,56.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
401,39.0,7.925,0,3,0,1.0,0,0,2.64166666667,309.075,0.203205128205,117.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
402,26.0,8.05,0,3,0,0.0,0,0,2.68333333333,209.3,0.309615384615,78.0,0.115384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
403,21.0,9.825,0,3,1,0.0,1,0,3.275,206.325,0.467857142857,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
404,28.0,15.85,0,3,1,0.0,1,0,5.28333333333,443.8,0.566071428571,84.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
405,20.0,8.6625,0,3,0,0.0,0,0,2.8875,173.25,0.433125,60.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
406,34.0,21.0,0,2,1,0.0,1,0,10.5,714.0,0.617647058824,68.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
407,51.0,7.75,0,3,0,0.0,0,0,2.58333333333,395.25,0.151960784314,153.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
408,3.0,18.75,1,2,1,1.0,2,1,9.375,56.25,6.25,6.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
409,21.0,7.775,0,3,0,0.0,0,0,2.59166666667,163.275,0.370238095238,63.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
410,22.0,25.4667,1,3,3,0.0,4,3,8.4889,560.2674,1.15757727273,66.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
411,25.0,7.8958,0,3,0,0.0,0,0,2.63193333333,197.395,0.315832,75.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
